Sample_No,Age,Error_Plus,Error_Minus,Age_Method,Age_Interpretation,Age_Note,Age_Material,Age_Technique,Age_Qualifier,Geological_Province,Province,Latitude,Longitude,Location,Geological_Info,Rock_Type,Rock_Description,References
89-73a,1433,1,1,U/Pb,Metamorphic,mafic granulite,Zircon,TIMS,Direct,Grenville Province,ON,45.56204,-80.4745,"Georgian Bay area. UTM's for these samples are given in Ketchum et al (1998) Precamb Research, Appendix A",central Britt domain - unknown,Metamorphic,mafic granulite,"Ketchum, J.W.F., Jamieson, R.A., Heaman, L.M., Culshaw, N.G. and Krogh, T.E., 1994. 1.45 Ga granulites in the southwestern Grenville Province: geologic setting, P-T conditions, and U-Pb geochronology; Geology, v. 22, p. 215-21"
91-266,1448,1,1,U/Pb,Metamorphic,coarse-grained leucosome in mafic granulite (gneiss),Zircon,TIMS,Direct,Grenville Province,ON,45.56734,-80.45395,"Georgian Bay area. UTM's for these samples are given in Ketchum et al (1998) Precamb Research, Appendix A",central Britt domain - unknown,Metamorphic,coarse-grained leucosome in mafic granulite (gneiss),"Ketchum, J.W.F., Jamieson, R.A., Heaman, L.M., Culshaw, N.G. and Krogh, T.E., 1994. 1.45 Ga granulites in the southwestern Grenville Province: geologic setting, P-T conditions, and U-Pb geochronology; Geology, v. 22, p. 215-21"
89-73a,1452,2,2,U/Pb,Metamorphic,mafic granulite,Zircon,TIMS,Direct,Grenville Province,ON,45.56204,-80.4745,"Georgian Bay area. UTM's for these samples are given in Ketchum et al (1998) Precamb Research, Appendix A",central Britt domain - unknown,Metamorphic,mafic granulite,"Ketchum, J.W.F., Jamieson, R.A., Heaman, L.M., Culshaw, N.G. and Krogh, T.E., 1994. 1.45 Ga granulites in the southwestern Grenville Province: geologic setting, P-T conditions, and U-Pb geochronology; Geology, v. 22, p. 215-21"
