Sample_No,Age,Error_Plus,Error_Minus,Age_Method,Age_Interpretation,Age_Note,Age_Material,Age_Technique,Age_Qualifier,Geological_Province,Province,Latitude,Longitude,Location,Geological_Info,Rock_Type,Rock_Description,References
Muskoka charn-gn,1072,28,31,U/Pb,Metamorphic,charnockitic gneiss,Zircon,TIMS,Estimate,Grenville Province,ON,44.96458,-79.22416,"Highway 35, approx. 12 km SE of Dorset",Muskoka Domain - Charnockitic gneiss,Metamorphic,charnockitic gneiss,"Slagstad, T., Culshaw, N.G., Jamieson, R.A. and Ketchum, J.W.F., 2004. Early Mesoproterozoic tectonic history of the southwestern Grenville Province, Ontario: constraints from geochemistry and geochronology of high-grade gneisses; Proterozoic tectonic evolution of the Grenville orogen in North America, Geological Society of America Memoir 197, p. 209-24"
Muskoka charn-gn,1449,20,17,U/Pb,Protolith age,charnockitic gneiss,Zircon,TIMS,Direct,Grenville Province,ON,44.96458,-79.22416,"Highway 35, approx. 12 km SE of Dorset",Muskoka Domain - Charnockitic gneiss,Metamorphic,charnockitic gneiss,"Slagstad, T., Culshaw, N.G., Jamieson, R.A. and Ketchum, J.W.F., 2004. Early Mesoproterozoic tectonic history of the southwestern Grenville Province, Ontario: constraints from geochemistry and geochronology of high-grade gneisses; Proterozoic tectonic evolution of the Grenville orogen in North America, Geological Society of America Memoir 197, p. 209-24"
