Sample_No,Age,Error_Plus,Error_Minus,Age_Method,Age_Interpretation,Age_Note,Age_Material,Age_Technique,Age_Qualifier,Geological_Province,Province,Latitude,Longitude,Location,Geological_Info,Rock_Type,Rock_Description,References
GB119C,899.03,9.44,9.44,U/Pb,Cooling,,Rutile,LA-ICP-MS,weighted mean,Grenville Province,ON,45.35,-80.35,Central Gneiss Belt,"Central Gneiss Belt, Shawanaga Domain",mafic granulites,"strongly foliated mafic pod, variably retrogressed contacts with surrounding migmatitic granitic orthogneiss","Smye, A. J., Marsh, J. H., Vermeesch, P., Garber, J. M., & Stockli, D. F. (2018). Applications and limitations of U-Pb thermochronology to middle and lower crustal thermal histories. Chemical Geology, 494, 1-18."
GB132A,927.98,14.48,14.48,U/Pb,Cooling,,Rutile,LA-ICP-MS,weighted mean,Grenville Province,ON,45.91,-80.01,Central Gneiss Belt,"Central Gneiss Belt, Shawanaga Domain",mafic granulites,"strongly foliated mafic pod, variably retrogressed contacts with surrounding migmatitic granitic orthogneiss","Smye, A. J., Marsh, J. H., Vermeesch, P., Garber, J. M., & Stockli, D. F. (2018). Applications and limitations of U-Pb thermochronology to middle and lower crustal thermal histories. Chemical Geology, 494, 1-18."
