Sample_No,Age,Error_Plus,Error_Minus,Age_Method,Age_Interpretation,Age_Note,Age_Material,Age_Technique,Age_Qualifier,Geological_Province,Province,Latitude,Longitude,Location,Geological_Info,Rock_Type,Rock_Description,References
K2-3B,911.6,27,27,Ar/Ar,Cooling,recalculated,Whole Rock,Ar Furnace-Step,,Grenville Province,ON,44.3,-76,,"Cenrtal Metasedimentary Belt, Frontenac Terrane",Plutonic,diabase,"Reynolds, P. H., Olojo, E. O., Stukas, V. J., & Clay, W. (1978). 40Ar/39Ar dating of dikes from the Frontenac Axis and implications for Grenville paleomagnetism. Canadian Journal of Earth Sciences, 15(11), 1826-1832."
K3-4B,871.8,46.8,46.8,Ar/Ar,Cooling,recalculated,Whole Rock,Ar Furnace-Step,,Grenville Province,ON,44.3,-76,,"Cenrtal Metasedimentary Belt, Frontenac Terrane",Plutonic,diabase,"Reynolds, P. H., Olojo, E. O., Stukas, V. J., & Clay, W. (1978). 40Ar/39Ar dating of dikes from the Frontenac Axis and implications for Grenville paleomagnetism. Canadian Journal of Earth Sciences, 15(11), 1826-1832."
K4-4A,909.8,23.1,23.1,Ar/Ar,Cooling,recalculated,Whole Rock,Ar Furnace-Step,,Grenville Province,ON,44.3,-76,,"Cenrtal Metasedimentary Belt, Frontenac Terrane",Plutonic,diabase,"Reynolds, P. H., Olojo, E. O., Stukas, V. J., & Clay, W. (1978). 40Ar/39Ar dating of dikes from the Frontenac Axis and implications for Grenville paleomagnetism. Canadian Journal of Earth Sciences, 15(11), 1826-1832."
K5-2B,871,49.9,49.9,Ar/Ar,Cooling,recalculated,Whole Rock,Ar Furnace-Step,,Grenville Province,ON,44.3,-76,,"Cenrtal Metasedimentary Belt, Frontenac Terrane",Plutonic,diabase,"Reynolds, P. H., Olojo, E. O., Stukas, V. J., & Clay, W. (1978). 40Ar/39Ar dating of dikes from the Frontenac Axis and implications for Grenville paleomagnetism. Canadian Journal of Earth Sciences, 15(11), 1826-1832."
K6-1,885.8,29.3,29.3,Ar/Ar,Cooling,recalculated,Whole Rock,Ar Furnace-Step,,Grenville Province,ON,44.3,-76,,"Cenrtal Metasedimentary Belt, Frontenac Terrane",Plutonic,diabase,"Reynolds, P. H., Olojo, E. O., Stukas, V. J., & Clay, W. (1978). 40Ar/39Ar dating of dikes from the Frontenac Axis and implications for Grenville paleomagnetism. Canadian Journal of Earth Sciences, 15(11), 1826-1832."
WF9-2A,904.4,19.9,19.9,Ar/Ar,Cooling,recalculated,Whole Rock,Ar Furnace-Step,,Grenville Province,ON,44.3,-76,,"Cenrtal Metasedimentary Belt, Frontenac Terrane",Plutonic,diabase,"Reynolds, P. H., Olojo, E. O., Stukas, V. J., & Clay, W. (1978). 40Ar/39Ar dating of dikes from the Frontenac Axis and implications for Grenville paleomagnetism. Canadian Journal of Earth Sciences, 15(11), 1826-1832."
